Part_nuit,Participation,Date,Julian_day,site_point,Longitude,Latitude,Eptser_tot,Eptser_tot_Part1,ln_Eptser_tot_Part1,Median_part1,Sunrise,Sunset,NightDuration,Moonrise,Moonset,Moonlight,ALAN,Cloud_cover,Windspeed,Windspeed_1before,Windspeed_2before,Windspeed_3before,Windspeed_4before,Windspeed_5before,Difference_windspeed,Temperature_anomaly,Temperature_anomaly_1before,Temperature_anomaly_2before,Temperature_anomaly_3before,Temperature_anomaly_4before,Temperature_anomaly_5before,Difference_temperature_anomaly,Precipitations,Precipitations_1before,Precipitations_2before,Precipitations_3before,Precipitations_4before,Precipitations_5before,Difference_precipitations,Artifialized_surfaces,Crops,Grasslands,Deciduous_forests,Conifer_forests,Shannon_index,Road_density,SWF_density,Min_dist_water
5b351687bbe5a4000f13eaec_2018-06-16,5b351687bbe5a4000f13eaec,16/06/2018,167,59db49ca408d30000d4933e4_Z1,2.820932865,49.60467519,12,9,2.197224577,284.7280002,17/06/2018 05:40,16/06/2018 21:58,27770,16/06/2018 08:30,17/06/2018 00:21,0.112652524,0.7811543,16,8.402381,6.449808,9.71854,1.96469,8.188406219,8.20243746,1.629279674,0.229032253,0.399032249,-1.300967713,-2.000967697,0.82903224,2.319032206,0.577999987,0,0,0,0,7.300000109,7.600000113,-1.480000022,0.100003538,0.710139364,0.1105743,0.07769486,0.00037134,1.881185412,1.36075937,0.006308108,1301.674139
5b3e164ba9de0b000f313a46_2018-06-20,5b3e164ba9de0b000f313a46,20/06/2018,171,5b309e619e6f6c000e931385_Z1,2.779787398,42.73181128,11,10,2.302585093,4223.502,21/06/2018 06:10,20/06/2018 21:30,31224,20/06/2018 13:39,21/06/2018 02:27,0.482424773,0.6501679,29,4.044751,1.442222,6.98713,9.044336,8.105553652,8.820430609,-1.776860727,2.443870913,3.573870888,0.453870958,-0.806129014,0.543870956,-0.146129029,1.229999973,0,0,0,0,0,0,0,0.091693956,0.005552922,0.000675547,0.000742748,0.006224932,1.230263111,1.68581375,0.026781641,669.7239025
5b3e273ea9de0b000d6f1faf_2018-06-20,5b3e273ea9de0b000d6f1faf,20/06/2018,171,5b309f709e6f6c000f41e992_Z1,2.826007732,42.75018327,19,19,2.944438979,7158.002,21/06/2018 06:10,20/06/2018 21:30,31216,20/06/2018 13:39,21/06/2018 02:27,0.482424773,3.069338,20,4.044751,1.442222,6.98713,9.044336,8.105553652,8.820430609,-1.776860727,1.843548346,3.713548304,0.433548377,-0.876451593,0.823548369,-0.13645161,0.564666654,0,0,0,0,0,0,0,0.182556078,0.001881547,0.000848818,0.000491607,0.02071824,1.498912451,2.10240458,0.027678138,382.215747
5b3e84cef2e8f0000e2743f8_2017-06-19,5b3e84cef2e8f0000e2743f8,19/06/2017,170,5abb687ec0c569000f1c06aa_Z1,0.562295969,47.38623028,23,6,1.791759469,11063,20/06/2017 06:00,19/06/2017 21:57,28980,20/06/2017 03:42,20/06/2017 17:40,0,1.639411,22,1.562048,8.276471,6.109827,4.882623,9.411164143,3.413209633,-5.284956661,7.907419178,5.57741923,1.99741931,1.147419329,5.417419234,5.027419242,4.228666572,0,0,0,0,0,0,0,0.314438878,0.335841052,0.1697067,0.1144311,0.003285832,2.143150138,2.87008715,0.126367948,157.4275659
5b3f22428b6845000fd1b6b3_2017-06-20,5b3f22428b6845000fd1b6b3,20/06/2017,171,5abb687ec0c569000f1c06aa_Z1,0.562295969,47.38623028,75,58,4.060443011,11161,21/06/2017 06:00,20/06/2017 21:58,28977,21/06/2017 04:16,21/06/2017 18:55,0,1.639411,20,1.529706,1.562048,8.276471,6.109827,4.88262282,9.411164143,-3.698428319,9.343548178,8.193548204,5.863548256,2.283548336,1.433548355,5.70354826,4.020666577,0,0,0,0,0,0,0,0.314438878,0.335841052,0.1697067,0.1144311,0.003285832,2.143150138,2.87008715,0.126367948,157.4275659
5b448769dd342c000f11cc56_2018-06-19,5b448769dd342c000f11cc56,19/06/2018,170,59350bb4899fac000edd355c_Z2,-1.001292765,43.51423867,19,11,2.397895273,1829,20/06/2018 06:22,19/06/2018 21:48,30881,19/06/2018 12:44,20/06/2018 02:12,0.377302851,0.1345649,53,1.702939,7.184009,6.10082,6.9857,5.6999984,7.100702691,-4.949135966,1.634516092,-2.365483818,-2.415483817,-1.005483848,-3.215483799,-1.515483837,3.797999915,0,0,0,0,3.200000048,0,-0.426666673,0.085961876,0.285976035,0.1723376,0.3195522,0.0331836,1.899231544,1.16517331,0.035826418,60.56278337
5b448769dd342c000f11cc56_2018-06-20,5b448769dd342c000f11cc56,20/06/2018,171,59350bb4899fac000edd355c_Z2,-1.001292765,43.51423867,19,5,1.609437912,8525.675,21/06/2018 06:22,20/06/2018 21:48,30877,20/06/2018 13:54,21/06/2018 02:43,0.482424773,0.1345649,65,4.808327,1.702939,7.184009,6.10082,6.985699679,5.6999984,-0.206645584,3.273548314,1.373548356,-2.626451554,-2.676451553,-1.266451585,-3.476451535,4.4519999,0,0,0,0,0,3.200000048,-0.213333337,0.085961876,0.285976035,0.1723376,0.3195522,0.0331836,1.899231544,1.16517331,0.035826418,60.56278337
5b44d4cadd342c000eab2c38_2018-06-18,5b44d4cadd342c000eab2c38,18/06/2018,169,5af945d96acd44000fdce56b_Z1,1.066368016,43.95513324,77,72,4.276666119,8119.502,19/06/2018 06:12,18/06/2018 21:41,30689,18/06/2018 11:21,19/06/2018 01:31,0.27771457,0.2204349,15,7.212488,7.242239,7.920227,5.981638,4.940646597,7.102113218,0.357793106,-2.165483823,-2.575483813,-1.055483847,-1.465483838,-1.325483841,-0.285483865,-0.536666655,0,0,0,3.500000052,0,0,-0.70000001,0.091569849,0.645562078,0.116664,0.09174669,0.004276089,2.215590031,2.10137208,0.025961695,50.39189388
5b4618d6c8314c000dfb9524_2018-06-08,5b4618d6c8314c000dfb9524,08/06/2018,159,5b3e16c1a9de0b000d6f1853_Z1,3.062696418,50.36967403,74,51,3.931825633,5817.002,09/06/2018 05:37,08/06/2018 21:56,27681,09/06/2018 03:37,09/06/2018 16:34,0,31.76859,41,6.94046,4.534313,8.146778,11.73243,9.126333457,7.043433569,-0.776344499,2.921612838,4.941612793,4.051612813,2.291612852,3.551612824,1.901612861,-0.864666647,0,0,6.500000097,0,0,0,-1.733333359,0.693393523,0.149722176,0.04945939,0.07929277,0.003664183,1.660975577,4.15691689,0.044707668,43.08702797
5b46191f78a48b000dc1deff_2018-06-15,5b46191f78a48b000dc1deff,15/06/2018,166,5b3e16c1a9de0b000d6f1853_Z6,3.067490358,50.3727629,28,9,2.197224577,6474.002,16/06/2018 05:36,15/06/2018 22:00,27327,15/06/2018 07:17,15/06/2018 23:35,0.054623057,32.74827,74,6.449808,9.71854,1.96469,8.188406,8.20243746,9.426025613,-0.673363902,1.124193523,-1.235806424,-0.865806432,2.084193502,2.904193483,3.564193469,0.725333317,0,0,0,0,0,0,0,0.715599323,0.125075594,0.04958108,0.08099763,0.003833789,1.619472052,4.36204599,0.046834631,31.38915028
5b461dac78a48b000e0779a8_2018-06-15,5b461dac78a48b000e0779a8,15/06/2018,166,5b3e0bd2f2e8f0000e272d13_Z14,3.072206857,50.36875813,19,12,2.48490665,4825.502,16/06/2018 05:36,15/06/2018 22:00,27330,15/06/2018 07:17,15/06/2018 23:35,0.054623057,32.83698,74,6.449808,9.71854,1.96469,8.188406,8.20243746,9.426025613,-0.673363902,1.124193523,-1.235806424,-0.865806432,2.084193502,2.904193483,3.564193469,0.725333317,0,0,0,0,0,0,0,0.707724937,0.148015698,0.04611276,0.06995614,0.003501698,1.633601691,4.30081375,0.047880941,294.1545339
5b4621a078a48b000e077aae_2018-06-05,5b4621a078a48b000e077aae,05/06/2018,156,5b3e0f29a9de0b000f3136f8_Z3,3.093841052,50.36067876,14,12,2.48490665,5191.502,06/06/2018 05:38,05/06/2018 21:53,27917,06/06/2018 02:28,06/06/2018 13:06,0,33.32036,24,11.73243,9.126333,7.043434,1.811078,6.407809665,1.140175425,5.519468016,2.38645156,3.646451531,1.996451568,1.406451581,2.406451559,5.716451485,-0.344666659,0,0,0,0,4.500000067,8.100000121,-1.140000017,0.723625973,0.150173301,0.04050364,0.05531937,0.004162835,1.622606044,4.41089995,0.049543904,1149.522678
5b46222278a48b000dc1e193_2018-06-12,5b46222278a48b000dc1e193,12/06/2018,163,5b3e0f29a9de0b000f3136f8_Z4,3.091140824,50.35910321,13,13,2.564949357,3530.002,13/06/2018 05:36,12/06/2018 21:58,27454,13/06/2018 05:34,13/06/2018 21:30,0,32.70927,16,8.188406,8.202437,9.426026,7.669419,6.940460194,4.534312693,0.179087395,2.671290263,3.491290245,4.15129023,2.461290268,3.141290252,5.161290207,-0.854666648,0,0,0,0,0,0,0,0.707195319,0.171133696,0.03763555,0.05390149,0.004060296,1.658816919,4.41662395,0.048027423,1323.36742
5b46224bc8314c000dfb97d5_2018-06-08,5b46224bc8314c000dfb97d5,08/06/2018,159,5b3e0f29a9de0b000f3136f8_Z15,3.069279972,50.36680631,14,4,1.386294361,2763.502,09/06/2018 05:37,08/06/2018 21:56,27683,09/06/2018 03:37,09/06/2018 16:34,0,32.61165,41,6.94046,4.534313,8.146778,11.73243,9.126333457,7.043433569,-0.776344499,2.921612838,4.941612793,4.051612813,2.291612852,3.551612824,1.901612861,-0.864666647,0,0,6.500000097,0,0,0,-1.733333359,0.702701326,0.159489434,0.04539056,0.06397261,0.00339881,1.646276542,4.24247998,0.046142818,301.9087727
5b4893c8f55fd8000f0e036e_2018-06-20,5b4893c8f55fd8000f0e036e,20/06/2018,171,59f2d5a440b461000f86cbb5_Z1,-0.586513281,46.30621496,63,53,3.970291914,7234.196,21/06/2018 06:10,20/06/2018 21:57,29542,20/06/2018 13:51,21/06/2018 02:42,0.482424773,0.1725095,24,3.635931,4.780166,5.510898,6.797795,6.736467917,4.295347667,-1.9711417,6.119354702,0.579354826,0.519354827,-0.540645149,-0.96064514,1.259354811,5.939999867,0,0,0,1.000000015,0,2.300000034,-0.353333339,0.118532036,0.197277534,0.472374,0.158216,0.01229669,1.669394455,1.90992782,0.129300428,23.2511741
5b4d95c6d93e00000dfdee18_2018-06-06,5b4d95c6d93e00000dfdee18,06/06/2018,157,5b3b7e1271a7d1000d6ec797_Z1,4.837233231,45.27389374,32,21,3.044522438,11044.002,07/06/2018 05:53,06/06/2018 21:25,30516,07/06/2018 02:39,07/06/2018 14:10,0,5.534648,65,1.7,2.952965,4.280189,1.264913,2.16E-06,2.983286577,-0.87757406,2.522580589,2.802580583,2.372580592,2.652580586,1.852580604,1.612580609,0.070666665,0,1.300000019,0,4.800000072,0,0,-1.393333354,0.312857009,0.485328002,0.06622481,0.02578258,0.003497802,2.292005342,2.92702545,0.019715013,1829.222961
5b7aba38c19dff000ec8328d_2018-06-05,5b7aba38c19dff000ec8328d,05/06/2018,156,5b76b2623a4966000e8d59e6_Z1,6.249532742,43.28953614,111,110,4.700480366,13913.245,06/06/2018 05:55,05/06/2018 21:11,31461,06/06/2018 02:01,06/06/2018 13:04,0,1.113115,69,6.303174,3.140066,3.921734,2.308681,6.217718561,4.081666326,2.64781317,0.405806443,0.585806439,1.41580642,0.575806439,0.665806437,0.905806431,-0.431333324,0,1.500000022,11.20000017,0,0,6.500000097,-3.920000058,0.113138815,0.000463307,0.00405305,0.198069,0.4435968,1.674395941,1.35757319,0.014697962,221.1396992
5b7aba38c19dff000ec8328d_2018-06-06,5b7aba38c19dff000ec8328d,06/06/2018,157,5b76b2623a4966000e8d59e6_Z1,6.249532742,43.28953614,110,110,4.700480366,6504.6895,07/06/2018 05:55,06/06/2018 21:12,31402,07/06/2018 02:31,07/06/2018 14:06,0,1.113115,78,4.356603,6.303174,3.140066,3.921734,2.308681172,6.217718561,-0.08849146,1.477741902,0.68774192,0.867741916,1.697741898,0.857741916,0.947741914,0.499999989,2.900000043,0,1.500000022,11.20000017,0,0,0.260000004,0.113138815,0.000463307,0.00405305,0.198069,0.4435968,1.674395941,1.35757319,0.014697962,221.1396992
5bacaedf82b3d6000e957948_2018-06-20,5bacaedf82b3d6000e957948,20/06/2018,171,57ced08c12621f000ef22683_Z1,-1.114919186,46.39416936,20,8,2.079441542,10323.3245,21/06/2018 06:11,20/06/2018 22:00,29496,20/06/2018 13:53,21/06/2018 02:44,0.482424773,0.0898083,53,3.635931,4.780166,5.510898,6.797795,6.736467917,4.295347667,-1.9711417,5.801612774,1.361612873,0.621612889,-1.248387069,-0.478387086,0.561612891,5.457999878,0,0,0,1.000000015,0,0,-0.200000003,0.099828115,0.478277334,0.4005786,0.000427946,0.005669399,1.554073773,0.86969865,0.030820464,696.9939244
5bc5b712831e89000d36341c_2018-05-18,5bc5b712831e89000d36341c,18/05/2018,138,5bc5b005831e89000d36341a_Z1,-0.155895911,45.22071536,23,14,2.63905733,6066.5,19/05/2018 06:26,18/05/2018 21:26,32395,18/05/2018 09:04,19/05/2018 00:44,0.150735474,0.463146,18,6.281719,6.369458,6.824219,8.709191,7.558438992,7.11688294,-0.885314328,2.719032197,2.079032212,2.119032211,0.099032256,-5.690967615,-5.820967612,2.587999942,0,0,0,0,3.200000048,4.900000073,-0.753333345,0.131487366,0.021019163,0.3547298,0.2096222,0.2110475,1.737811783,2.14267544,0.023412989,183.6617404
5bc5b712831e89000d36341c_2018-05-19,5bc5b712831e89000d36341c,19/05/2018,139,5bc5b005831e89000d36341a_Z1,-0.155895911,45.22071536,38,29,3.36729583,11571,20/05/2018 06:25,19/05/2018 21:28,32268,19/05/2018 10:06,20/05/2018 01:38,0.234165002,0.463146,24,3.224902,6.281719,6.369458,6.824219,8.70919089,7.558438992,-3.597491651,1.618387061,2.588387039,1.948387053,1.988387052,-0.031612903,-5.821612773,0.230666662,0,0,0,0,0,3.200000048,-0.213333337,0.131487366,0.021019163,0.3547298,0.2096222,0.2110475,1.737811783,2.14267544,0.023412989,183.6617404
5bc5b87cade22d000e2b6ff0_2018-05-18,5bc5b87cade22d000e2b6ff0,18/05/2018,138,5bc5b005831e89000d36341a_Z2,-0.156335793,45.22020903,31,28,3.33220451,2742.5,19/05/2018 06:26,18/05/2018 21:26,32395,18/05/2018 09:04,19/05/2018 00:44,0.150735474,0.4658951,18,6.281719,6.369458,6.824219,8.709191,7.558438992,7.11688294,-0.885314328,2.719032197,2.079032212,2.119032211,0.099032256,-5.690967615,-5.820967612,2.587999942,0,0,0,0,3.200000048,4.900000073,-0.753333345,0.132625708,0.022650746,0.3541885,0.2085644,0.2103046,1.744521746,2.14671131,0.023630057,244.8174285
5bc5b87cade22d000e2b6ff0_2018-05-19,5bc5b87cade22d000e2b6ff0,19/05/2018,139,5bc5b005831e89000d36341a_Z2,-0.156335793,45.22020903,45,36,3.583518938,7306,20/05/2018 06:25,19/05/2018 21:28,32268,19/05/2018 10:06,20/05/2018 01:38,0.234165002,0.4658951,24,3.224902,6.281719,6.369458,6.824219,8.70919089,7.558438992,-3.597491651,1.618387061,2.588387039,1.948387053,1.988387052,-0.031612903,-5.821612773,0.230666662,0,0,0,0,0,3.200000048,-0.213333337,0.132625708,0.022650746,0.3541885,0.2085644,0.2103046,1.744521746,2.14671131,0.023630057,244.8174285
5bc5b8ebade22d000e2b6ff2_2018-05-18,5bc5b8ebade22d000e2b6ff2,18/05/2018,138,5bc5b005831e89000d36341a_Z3,-0.155466758,45.22022414,30,19,2.944438979,7588,19/05/2018 06:26,18/05/2018 21:26,32395,18/05/2018 09:04,19/05/2018 00:44,0.150735474,0.4609678,18,6.281719,6.369458,6.824219,8.709191,7.558438992,7.11688294,-0.885314328,2.719032197,2.079032212,2.119032211,0.099032256,-5.690967615,-5.820967612,2.587999942,0,0,0,0,3.200000048,4.900000073,-0.753333345,0.130832595,0.021040309,0.3529071,0.210198,0.2140601,1.73591141,2.13147596,0.023550002,235.1166129
5bc5b8ebade22d000e2b6ff2_2018-05-19,5bc5b8ebade22d000e2b6ff2,19/05/2018,139,5bc5b005831e89000d36341a_Z3,-0.155466758,45.22022414,51,29,3.36729583,9773,20/05/2018 06:25,19/05/2018 21:28,32268,19/05/2018 10:06,20/05/2018 01:38,0.234165002,0.4609678,24,3.224902,6.281719,6.369458,6.824219,8.70919089,7.558438992,-3.597491651,1.618387061,2.588387039,1.948387053,1.988387052,-0.031612903,-5.821612773,0.230666662,0,0,0,0,0,3.200000048,-0.213333337,0.130832595,0.021040309,0.3529071,0.210198,0.2140601,1.73591141,2.13147596,0.023550002,235.1166129
5bc5b94dade22d000f008d59_2018-05-18,5bc5b94dade22d000f008d59,18/05/2018,138,5bc5b005831e89000d36341a_Z4,-0.155869089,45.21973292,21,9,2.197224577,5566,19/05/2018 06:26,18/05/2018 21:26,32395,18/05/2018 09:04,19/05/2018 00:44,0.150735474,0.4637289,18,6.281719,6.369458,6.824219,8.709191,7.558438992,7.11688294,-0.885314328,2.719032197,2.079032212,2.119032211,0.099032256,-5.690967615,-5.820967612,2.587999942,0,0,0,0,3.200000048,4.900000073,-0.753333345,0.132172562,0.022408964,0.3524354,0.2092529,0.213306,1.741802722,2.14942328,0.023622075,291.3981934
5bc5b94dade22d000f008d59_2018-05-19,5bc5b94dade22d000f008d59,19/05/2018,139,5bc5b005831e89000d36341a_Z4,-0.155869089,45.21973292,37,36,3.583518938,5168,20/05/2018 06:25,19/05/2018 21:28,32268,19/05/2018 10:06,20/05/2018 01:38,0.234165002,0.4637289,24,3.224902,6.281719,6.369458,6.824219,8.70919089,7.558438992,-3.597491651,1.618387061,2.588387039,1.948387053,1.988387052,-0.031612903,-5.821612773,0.230666662,0,0,0,0,0,3.200000048,-0.213333337,0.132172562,0.022408964,0.3524354,0.2092529,0.213306,1.741802722,2.14942328,0.023622075,291.3981934
5bc5bf1d831e89000d363422_2018-05-16,5bc5bf1d831e89000d363422,16/05/2018,136,5bc59f1aade22d000de9f9e1_Z1,-0.275436748,45.16433217,176,173,5.153291594,3207,17/05/2018 06:29,16/05/2018 21:24,32677,16/05/2018 07:28,16/05/2018 22:32,0.034184169,0.2920436,20,6.824219,8.709191,7.558439,7.116883,7.877183822,3.551056983,-0.804833308,1.660645124,-0.549354826,-6.459354694,-6.109354702,-4.319354742,-0.599354825,5.403999879,0,0,2.600000039,5.300000079,11.70000017,3.500000052,-3.54666672,0.043223783,0.002337663,0.02313261,0.1158116,0.8079403,0.734469364,1.15890621,0.002466422,219.8932277
5bc5bf1d831e89000d363422_2018-05-17,5bc5bf1d831e89000d363422,17/05/2018,137,5bc59f1aade22d000de9f9e1_Z1,-0.275436748,45.16433217,82,71,4.262679877,3359,18/05/2018 06:28,17/05/2018 21:26,32545,17/05/2018 08:12,17/05/2018 23:41,0.083057775,0.2920436,52,6.369458,6.824219,8.709191,7.558439,7.11688294,7.877183822,-1.213483713,1.513225773,1.683225769,-0.526774182,-6.43677405,-6.086774057,-4.296774098,3.477999922,0,0,0,2.600000039,5.300000079,11.70000017,-2.006666697,0.043223783,0.002337663,0.02313261,0.1158116,0.8079403,0.734469364,1.15890621,0.002466422,219.8932277
5bc5bf80ade22d000f008d5d_2018-05-16,5bc5bf80ade22d000f008d5d,16/05/2018,136,5bc59f1aade22d000de9f9e1_Z2,-0.275347288,45.16515791,82,82,4.406719247,5677.5,17/05/2018 06:29,16/05/2018 21:24,32677,16/05/2018 07:28,16/05/2018 22:32,0.034184169,0.2974365,20,6.824219,8.709191,7.558439,7.116883,7.877183822,3.551056983,-0.804833308,1.660645124,-0.549354826,-6.459354694,-6.109354702,-4.319354742,-0.599354825,5.403999879,0,0,2.600000039,5.300000079,11.70000017,3.500000052,-3.54666672,0.043541919,0.002083024,0.02397776,0.116614,0.8061939,0.738183779,1.15670126,0.002543371,139.6061764
5bc5bf80ade22d000f008d5d_2018-05-17,5bc5bf80ade22d000f008d5d,17/05/2018,137,5bc59f1aade22d000de9f9e1_Z2,-0.275347288,45.16515791,227,215,5.370638028,3939,18/05/2018 06:28,17/05/2018 21:26,32545,17/05/2018 08:12,17/05/2018 23:41,0.083057775,0.2974365,52,6.369458,6.824219,8.709191,7.558439,7.11688294,7.877183822,-1.213483713,1.513225773,1.683225769,-0.526774182,-6.43677405,-6.086774057,-4.296774098,3.477999922,0,0,0,2.600000039,5.300000079,11.70000017,-2.006666697,0.043541919,0.002083024,0.02397776,0.116614,0.8061939,0.738183779,1.15670126,0.002543371,139.6061764
5bc5bfc8ade22d000de9f9e7_2018-05-17,5bc5bfc8ade22d000de9f9e7,17/05/2018,137,5bc59f1aade22d000de9f9e1_Z3,-0.274735745,45.16479292,27,26,3.258096538,4238.5,18/05/2018 06:28,17/05/2018 21:26,32545,17/05/2018 08:12,17/05/2018 23:41,0.083057775,0.2961433,52,6.369458,6.824219,8.709191,7.558439,7.11688294,7.877183822,-1.213483713,1.513225773,1.683225769,-0.526774182,-6.43677405,-6.086774057,-4.296774098,3.477999922,0,0,0,2.600000039,5.300000079,11.70000017,-2.006666697,0.043867938,0.002228235,0.02464852,0.1155287,0.8061294,0.740718011,1.15268994,0.002531095,195.2592244
5bc5c019831e89000e216a50_2018-05-16,5bc5c019831e89000e216a50,16/05/2018,136,5bc59f1aade22d000de9f9e1_Z4,-0.274556037,45.16580186,20,20,2.995732274,4124.5,17/05/2018 06:29,16/05/2018 21:24,32677,16/05/2018 07:28,16/05/2018 22:32,0.034184169,0.2981361,20,6.824219,8.709191,7.558439,7.116883,7.877183822,3.551056983,-0.804833308,1.660645124,-0.549354826,-6.459354694,-6.109354702,-4.319354742,-0.599354825,5.403999879,0,0,2.600000039,5.300000079,11.70000017,3.500000052,-3.54666672,0.044264851,0.002097408,0.02602129,0.1176246,0.8022495,0.750615301,1.16025196,0.002553621,96.78569056
5bc5c019831e89000e216a50_2018-05-17,5bc5c019831e89000e216a50,17/05/2018,137,5bc59f1aade22d000de9f9e1_Z4,-0.274556037,45.16580186,121,104,4.644390899,3790.5,18/05/2018 06:28,17/05/2018 21:26,32545,17/05/2018 08:12,17/05/2018 23:41,0.083057775,0.2981361,52,6.369458,6.824219,8.709191,7.558439,7.11688294,7.877183822,-1.213483713,1.513225773,1.683225769,-0.526774182,-6.43677405,-6.086774057,-4.296774098,3.477999922,0,0,0,2.600000039,5.300000079,11.70000017,-2.006666697,0.044264851,0.002097408,0.02602129,0.1176246,0.8022495,0.750615301,1.16025196,0.002553621,96.78569056
5bd9c7c161c84700165d4fa7_2018-06-18,5bd9c7c161c84700165d4fa7,18/06/2018,169,5ba8f96c429364000f79d5b2_Z1,2.226200434,48.81486385,21,12,2.48490665,1534,19/06/2018 05:47,18/06/2018 21:57,28198,18/06/2018 11:05,19/06/2018 01:35,0.27771457,32.83036,9,10.77033,8.514694,8.402381,6.449808,9.718540022,1.964689721,2.974717482,1.247096746,-0.902903206,-0.462903215,-0.25290322,-3.41290315,-3.84290314,2.433333279,0,0,0,0,0,0,0,0.592044147,0.00031829,0.01566694,0.3531215,0.004866301,1.461268379,4.77624887,0.010161404,606.3875862
5bd9cb5061c84700165d5082_2018-06-20,5bd9cb5061c84700165d5082,20/06/2018,171,5ba8f96c429364000f79d5b2_Z1,2.226200434,48.81486385,20,17,2.833213344,3091,21/06/2018 05:47,20/06/2018 21:57,28182,20/06/2018 13:38,21/06/2018 02:31,0.482424773,32.83036,17,6.529932,6.021629,10.77033,8.514694,8.402380615,6.449808072,-1.602609087,2.111290275,1.351290292,1.261290294,-0.888709658,-0.448709667,-0.238709672,1.577999965,0,0,0,0,0,0,0,0.592044147,0.00031829,0.01566694,0.3531215,0.004866301,1.461268379,4.77624887,0.010161404,606.3875862
5be1c1471656ed000edb9c35_2018-06-18,5be1c1471656ed000edb9c35,18/06/2018,169,5b057f793db6850017caac0c_C1,5.313891171,45.93694211,28,28,3.33220451,6133.002,19/06/2018 05:47,18/06/2018 21:32,29741,18/06/2018 10:58,19/06/2018 01:17,0.27771457,3.763111,23,7.951099,9.617693,6.264982,7.624302,10.70420378,9.464143042,-0.508490974,-0.914838689,-0.474838699,-0.024838709,-0.00483871,-3.084838641,-2.494838654,-0.17133333,0,0,0,0,0,0,0,0.182103678,0.376037129,0.174486,0.1995282,0.03249022,2.143736737,2.09821286,0.034710823,1449.474115
5c1b7019006788000d8633d4_2018-06-14,5c1b7019006788000d8633d4,14/06/2018,165,5bc5ce40831e89000e216b5a_Z1,0.274003338,46.56368418,32,29,3.36729583,3007.002,15/06/2018 06:05,14/06/2018 21:53,29507,14/06/2018 06:47,14/06/2018 22:34,0.016680089,3.079711,39,7.539231,2.900001,5.600893,3.255763,2.220358538,1.204158435,4.051514899,-2.498709622,-0.418709668,0.761290306,0.471290312,3.501290244,4.971290211,-3.454666589,6.200000092,0,0,0,15.60000023,19.40000029,2.826666709,0.277658574,0.196610991,0.1874207,0.2673932,0.01544217,2.065336636,2.51262071,0.062212582,79.96405056
5c1b7088d85f37000d0731ed_2018-06-13,5c1b7088d85f37000d0731ed,13/06/2018,164,5bc5ce40831e89000e216b5a_Z2,0.273402523,46.56373139,13,13,2.564949357,2709.002,14/06/2018 06:05,13/06/2018 21:52,29540,13/06/2018 05:57,14/06/2018 22:34,0.000534847,3.014418,78,2.900001,5.600893,3.255763,2.220359,1.204158435,5.166235593,-0.784208764,-0.04548387,1.134516104,0.84451611,3.874516042,5.34451601,2.614516071,-2.310666615,0,0,0,15.60000023,19.40000029,0,-5.706666752,0.273146861,0.199544519,0.186731,0.2694934,0.01592932,2.067946896,2.47750238,0.061285878,58.69751809
5c1b7088d85f37000d0731ed_2018-06-14,5c1b7088d85f37000d0731ed,14/06/2018,165,5bc5ce40831e89000e216b5a_Z2,0.273402523,46.56373139,29,24,3.17805383,2955.502,15/06/2018 06:05,14/06/2018 21:53,29507,14/06/2018 06:47,14/06/2018 22:34,0.016680089,3.014418,39,7.539231,2.900001,5.600893,3.255763,2.220358538,1.204158435,4.051514899,-2.498709622,-0.418709668,0.761290306,0.471290312,3.501290244,4.971290211,-3.454666589,6.200000092,0,0,0,15.60000023,19.40000029,2.826666709,0.273146861,0.199544519,0.186731,0.2694934,0.01592932,2.067946896,2.47750238,0.061285878,58.69751809
5c1b7398006788000feae440_2018-06-14,5c1b7398006788000feae440,14/06/2018,165,5bc5cd87ade22d000e2b70a0_Z1,0.27842624,46.56781131,13,6,1.791759469,4688.002,15/06/2018 06:05,14/06/2018 21:53,29505,14/06/2018 06:47,14/06/2018 22:34,0.016680089,3.533689,39,7.539231,2.900001,5.600893,3.255763,2.220358538,1.204158435,4.051514899,-2.498709622,-0.418709668,0.761290306,0.471290312,3.501290244,4.971290211,-3.454666589,6.200000092,0,0,0,15.60000023,19.40000029,2.826666709,0.27505996,0.176846746,0.1898869,0.2619102,0.02118185,2.095889999,2.59212252,0.059970132,264.1026689
5c1b73da006788000d863486_2018-06-14,5c1b73da006788000d863486,14/06/2018,165,5bc5cd87ade22d000e2b70a0_Z2,0.277567933,46.56804734,31,24,3.17805383,3625.002,15/06/2018 06:05,14/06/2018 21:53,29505,14/06/2018 06:47,14/06/2018 22:34,0.016680089,3.467982,39,7.539231,2.900001,5.600893,3.255763,2.220358538,1.204158435,4.051514899,-2.498709622,-0.418709668,0.761290306,0.471290312,3.501290244,4.971290211,-3.454666589,6.200000092,0,0,0,15.60000023,19.40000029,2.826666709,0.267286339,0.179554923,0.1891115,0.2682236,0.02124582,2.093372525,2.5415043,0.059143034,329.8838961
